Unnamed: 0,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
2309,14155449,CBD 1min walk to BTS 5BRD,42594121,Gift,Vadhana,13.74391,100.55079,Private room,2584,1,17,2019-04-15,0.22,21,357,0
2311,14156186,Carino Sukhumvit 11,71956209,Som,Vadhana,13.74593,100.55644,Entire home/apt,3000,7,1,2016-11-14,0.01,1,358,0
2312,14156191,In the heart of BKK,85557906,Terachai,Vadhana,13.73904,100.56038,Private room,1703,1,96,2022-11-24,1.32,7,138,1
2313,14156655,Posh and Chic 1 Bedroom in Phrompong area.,18951509,Mona,Khlong Toei,13.72302,100.56635,Entire home/apt,2500,14,1,2022-12-24,1.0,1,29,1
2320,14973963,1 BED RM (67 sq m) SATHORN HERITAGE RESIDENCES 36,13443260,Justin,Sathon,13.71187,100.53334,Entire home/apt,2078,2,10,2019-01-28,0.15,4,172,0
2333,14997313,CONDO 1 BED ROOM. FULL FURNITURE,94457589,Patcharaporn,Vadhana,13.74293,100.58268,Private room,2000,1,1,2016-11-28,0.01,1,365,0
2335,14562156,"2BR BTS, Platinum, MBK, Siam Paragon,Central World",45051583,Pat,Ratchathewi,13.75252,100.53234,Entire home/apt,2100,90,14,2017-05-11,0.19,1,365,0
2338,14583574,Luxuary Room Condo for Rent,84355602,Virat,Huai Khwang,13.74381,100.58845,Private room,3394,1,0,,0.0,2,365,0
2339,15010841,Warm & Design 1BR Apt Center Bangkok ASOKE,94728964,Be,Khlong Toei,13.72704,100.56272,Entire home/apt,2070,3,82,2022-12-04,1.07,1,333,2
2342,14584786,Savi Rooms Premium (2) Near Bkk & Piyavet hospital,75693870,Savi,Huai Khwang,13.74695,100.58423,Entire home/apt,1279,30,4,2016-12-30,0.05,8,179,0
2352,14616137,new 1 bedroom  Near BTS Phong Pong Sukhumvit 24,19337741,YangLing,Khlong Toei,13.72388,100.56651,Entire home/apt,1050,30,13,2022-12-05,0.17,1,249,3
2353,15011636,"Noble Remix 2 BR, 83 m2, 27 Fl",1655819,Apichai,Vadhana,13.72585,100.5781,Entire home/apt,3000,30,0,,0.0,1,56,0
2355,15012641,"Supalai Park Ekamai, 1 BR, 68 sqm, 24 Fl",56422121,Rewadee,Huai Khwang,13.74435,100.5887,Entire home/apt,1057,90,0,,0.0,1,55,0
2358,14199040,Humble @ MRT Suthisan,86130110,Supajee,Huai Khwang,13.79217,100.58118,Private room,990,1,3,2017-10-01,0.04,1,364,0
2360,14646290,"Great location, 5 min to BTS Siam",69748617,Pan,Ratchathewi,13.75289,100.53487,Entire home/apt,1200,10,10,2018-02-04,0.13,4,359,0
2361,14647959,ตรอกจันทร์สะพาน 2 ( จันทน์ 43),55765786,Linley,Sathon,13.70616,100.51829,Entire home/apt,350,1,0,,0.0,1,68,0
2364,15013086,Aspire 48 - 2BR at Sukhumvit BTS-Phra Khanong,94746921,Paas,Vadhana,13.72632,100.57614,Private room,1100,90,1,2016-11-01,0.01,1,362,0
2369,14207038,d-haus1312,77427292,D-Haus Lad Prao,Huai Khwang,13.7918,100.58706,Entire home/apt,700,1,26,2020-02-27,0.33,3,269,0
2371,14211732,Airy 50sqm - 180° Surrounding Pool - BTS Nana,62257044,Ludoping,Vadhana,13.74331,100.55896,Entire home/apt,1650,20,65,2022-12-06,0.84,56,102,2
2372,14658316,Good sleep at Niramolhouse,23759018,Niramol-Morals,Huai Khwang,13.78119,100.58196,Private room,550,1,4,2018-12-31,0.07,2,365,0
2373,14659503,Luxurious 1BR Top BKK View @ Rachada MRT,33648272,Jeenie,Huai Khwang,13.76766,100.58637,Entire home/apt,799,28,73,2020-01-23,0.95,22,0,0
2374,14661436,Luxury Duplex in Bangkok City Center,562501,Pim,Vadhana,13.74272,100.57175,Entire home/apt,2424,3,8,2019-12-21,0.13,1,83,0
2380,14223453,"Studio Executive, Citadines Sukhumvit 11 Bangkok",86432372,Noppawan,Vadhana,13.74313,100.55588,Hotel room,3194,2,4,2022-12-13,0.05,3,361,2
2382,15227952,Sabai place,56648978,Kingpai,Ratchathewi,13.75678,100.53701,Entire home/apt,2000,1,0,,0.0,1,364,0
2384,14675385,Green Garden House in Sathorn,90744159,Sandra,Sathon,13.72131,100.54098,Private room,1558,1,0,,0.0,1,365,0
2387,15239741,Condominium For Rent,50351945,Ratanavadee,Ratchathewi,13.756,100.52584,Entire home/apt,2500,1,0,,0.0,1,364,0
2388,14719200,Cozy 1 br in Sathorn-Silom area,28276420,Anna,Sathon,13.7102,100.53416,Entire home/apt,1170,2,3,2018-01-01,0.04,1,0,0
2392,14719959,Next to BKK U/Luxury/Garden View,32143083,Watha,Khlong Toei,13.7119,100.58035,Private room,800,89,3,2020-01-16,0.06,2,358,0
2393,14723644,Moy-Boonchu local house,23759018,Niramol-Morals,Huai Khwang,13.7809,100.58376,Private room,400,1,0,,0.0,2,365,0
2395,15068625,"2BR Condo, 9fl.  Best location, Clean, Convenient",28443643,Yoshi,Ratchathewi,13.75049,100.53946,Entire home/apt,4429,2,116,2022-11-30,1.53,12,226,5
2406,15607974,Best Serviced Apartment in Sukhumvit 24 Bangkok,100622801,Oakwood Residence,Khlong Toei,13.72897,100.56991,Entire home/apt,4080,1,6,2022-11-05,0.11,5,359,1
2409,15616453,XVI The Sixteenth Condominium.,100682823,Noratee,Khlong Toei,13.72651,100.56299,Private room,1500,1,1,2016-10-26,0.01,1,364,0
2410,15624895,"@SC Soi Ratwithi 2 (Attawimon), BTSVictorymonument",9797599,Littlehome,Ratchathewi,13.75317,100.53778,Private room,750,4,1,2018-02-13,0.02,6,364,0
2416,15628884,Luxury Suite-King Studio3,40491746,Monalisa,Vadhana,13.74079,100.55812,Private room,1790,14,4,2017-03-17,0.05,5,354,0
2421,15297716,Hostel nearby Huaykwang,97401504,Hoot,Huai Khwang,13.7823,100.57776,Private room,450,2,1,2018-04-23,0.02,5,365,0
2422,15298784,Luxury Suites@ Room 1,40491746,Monalisa,Vadhana,13.74308,100.55917,Private room,1428,14,18,2022-12-08,0.24,5,364,1
2424,15108325,Condo in the center of Bangkok near MRT station,21755202,YuinSiang,Huai Khwang,13.76786,100.57956,Entire home/apt,1200,1,1,2020-01-27,0.03,1,84,0
2432,15303381,FIVE STAR HOSTEL,97456844,Pook,Ratchathewi,13.7624,100.53894,Private room,1200,1,0,,0.0,1,365,0
2435,15117109,Twin Room/ Metro Pratunam Boutique Hotel,51113767,Metro Pratunam,Ratchathewi,13.75072,100.54664,Hotel room,4429,1,3,2019-07-07,0.06,7,0,0
2446,15137356,1 Bedroom close to Thonglor & Ekamai,45374552,Pashmina,Huai Khwang,13.7441,100.58593,Entire home/apt,1385,30,0,,0.0,3,364,0
2448,15661727,Near bts thonglor,93667985,Chutinun,Vadhana,13.71711,100.60024,Private room,693,3,0,,0.0,1,360,0
2449,15304927,Condo for 2 near BTS Ekmai short and long stay,97471668,Kulwadee,Khlong Toei,13.71293,100.58144,Private room,550,7,0,,0.0,2,44,0
2451,15137419,Hostel Near On Nut BTS Skytrsin  Station,95379198,Peeraya,Khlong Toei,13.70772,100.5979,Private room,800,1,0,,0.0,7,365,0
2457,15668994,"The Next Garden Suite, Near BTS On-Nut",101186205,วรวรัย/Jenny,Khlong Toei,13.7182,100.5861,Entire home/apt,1500,1,2,2019-05-08,0.03,1,358,0
2462,15317734,LUX APARTMENT RIGHT  IN FRONT OF SKY TRAIN 1 BED,31566655,Saowanit,Khlong Toei,13.71414,100.59092,Entire home/apt,1900,60,2,2017-05-03,0.03,4,241,0
2472,15192641,Sukhumvit luxury condo near BTS,96128335,Kritnarong,Vadhana,13.73128,100.5753,Private room,2000,7,1,2019-01-08,0.02,1,358,0
2473,15318987,Vista Artisan2/near BTS+kitchen+nice linen bedding,71269747,Artisansignsbkk,Vadhana,13.7101,100.60123,Private room,1212,2,0,,0.0,2,358,0
2479,15702279,Double room,79400553,Sirima,Sathon,13.71896,100.53693,Private room,990,1,0,,0.0,5,354,0
2481,15335014,Ideo Q Ratchatewi,84235209,Supakorn,Ratchathewi,13.75365,100.53647,Private room,834,365,0,,0.0,1,365,0
2486,15208923,"15 Sukhumvit Residences,1 BR, BTS Nana and Asoke",6610171,Artakorn,Vadhana,13.74077,100.55947,Private room,2093,3,0,,0.0,1,18,0
2488,15712457,LUXURY CONDOMINIUM AT LIV@ 49,1509492,Villa,Vadhana,13.72481,100.58426,Entire home/apt,1938,14,0,,0.0,2,176,0
2497,15714855,Cozy room near BTS Ratchatewi (N1),20146259,Nattapon,Ratchathewi,13.75177,100.5255,Private room,1300,30,59,2022-11-07,0.8,4,364,1
2498,15219334,Quiet and brand new Condo near BTS/MRT Asoke,38835761,Nhan,Vadhana,13.73604,100.5642,Entire home/apt,1106,28,53,2022-10-15,0.72,1,152,1
2499,15225893,"3 Bedroom, WIFI, 5star location, Train 1min walk",420188,Baker,Vadhana,13.72467,100.57991,Entire home/apt,4000,20,91,2022-12-15,1.22,9,71,1
2505,15722740,"CENTRAL, QUIET,  NEW CONDO, EASY ACCESS.",101579755,Helene,Huai Khwang,13.75143,100.57862,Entire home/apt,850,7,24,2022-10-04,0.33,2,331,3
2508,15919203,"Amazing 1 BR In Bkk City, Close BTS Ratchatewe.",4117536,Pim,Ratchathewi,13.75187,100.53307,Private room,1662,45,3,2016-12-08,0.04,1,268,0
2514,15939441,Prime area of Sukhumvit24 luxury suites,65096613,Good Service,Khlong Toei,13.71054,100.59557,Entire home/apt,3460,10,39,2022-05-02,0.53,7,335,2
2519,15950461,Studio Private & Cozy near BTS Chongnonsi,19605702,Avika,Sathon,13.71817,100.53137,Entire home/apt,2770,2,1,2016-12-25,0.01,1,179,0
2523,15977740,38 Mansion in Sukhumvit 38  (Near Thong Lo BTS),102937790,Watjanasin,Khlong Toei,13.71785,100.57698,Private room,1600,1,0,,0.0,1,179,0
2530,15414636,Luxury Suites@Room 2,40491746,Monalisa,Vadhana,13.74219,100.55729,Private room,1428,14,28,2022-08-26,0.37,5,354,1
2532,15988385,"PG Rama9, 3 Min MRT Central,Fortune",103893580,Songsak,Huai Khwang,13.75613,100.56791,Entire home/apt,1000,26,8,2022-05-18,0.11,1,46,1
2535,16005274,"Public Transport, Fresh Market, 7/11 at your door!",104052828,Eddie,Khlong Toei,13.71046,100.59608,Entire home/apt,1212,3,0,,0.0,1,0,0
2540,15424391,Sukhumvit 50 Garden Home - Room 2 Jasmine,98862993,Charuayporn,Khlong Toei,13.70633,100.59792,Private room,2200,1,0,,0.0,5,365,0
2542,15425496,Sukhumvit 50 Garden Home - Room 1 Orchid,98862993,Charuayporn,Khlong Toei,13.70646,100.5981,Private room,2200,1,0,,0.0,5,365,0
2543,15425578,Suite of NaNa closed BTS NaNa & MRT Wifi 30 Mbps,65096613,Good Service,Ratchathewi,13.74994,100.555,Entire home/apt,1818,14,82,2022-05-31,1.1,7,149,1
2544,15426148,Sukhumvit 50 Garden Home - Room 3 Chrysanthemum,98862993,Charuayporn,Khlong Toei,13.70645,100.5976,Private room,1717,1,0,,0.0,5,365,0
2545,15426277,Sukhumvit 50 Garden Home - Room 5 Amaranth,98862993,Charuayporn,Khlong Toei,13.70832,100.59918,Private room,2200,1,0,,0.0,5,365,0
2546,15426876,Sukhumvit 50 Garden Home - Room 4 Dhammaraksa,98862993,Charuayporn,Khlong Toei,13.70867,100.59886,Private room,2202,1,0,,0.0,5,365,0
2550,16012700,The Base Sukhumvit 77,104114734,Mike,Vadhana,13.71029,100.60304,Private room,515,180,0,,0.0,1,180,0
2551,15748320,Spacious and newly renovated in thonglo,101784752,Jazelle,Vadhana,13.73035,100.57743,Entire home/apt,1500,30,7,2022-06-16,0.1,1,249,1
2553,15748718,The address Ratchatevee - 200 m from BTS,68530209,Poy,Ratchathewi,13.75099,100.53313,Private room,512,3,0,,0.0,1,174,0
2564,16038225,The Up Ekkamai Luxury Suite 55Sqm. Wi-Fi 200 Mbps,65096613,Good Service,Vadhana,13.73895,100.589,Entire home/apt,2523,10,37,2022-11-25,0.51,7,158,5
2569,16048032,全新公寓 鄰近地鐡站和火車夜市,97374127,Holly,Huai Khwang,13.77054,100.57982,Entire home/apt,864,2,0,,0.0,1,27,0
2575,15763677,Private Room with Jacuzzi,92567498,The BOB Hostel,Vadhana,13.7396,100.5901,Private room,2487,1,69,2019-05-21,0.93,5,365,0
2576,15764589,STUDIO @ SATHORN HERITAGE 65,13443260,Justin,Sathon,13.71663,100.53165,Entire home/apt,1039,2,40,2020-03-04,0.56,4,145,0
2578,16049366,Bangkok Central Apartment / Lumpini 24,104487460,GArC,Khlong Toei,13.72852,100.56943,Entire home/apt,4156,2,6,2020-03-30,0.08,1,330,0
2580,16056796,C.O.Z.Y,34969981,Taniguchi,Sathon,13.72287,100.53845,Private room,1800,1,0,,0.0,1,181,0
2581,16056884,"2BRs connecting door,pool and park",91934777,Vichak,Huai Khwang,13.76928,100.58104,Hotel room,4143,1,129,2020-05-07,1.77,25,252,0
2586,15478618,Private Room in Peaceful Haven in Central Bangkok,5073884,Vanessa,Vadhana,13.74395,100.56742,Private room,1500,7,0,,0.0,1,363,0
2588,16058771,Comfy1BR SuperClose BTS ChongNonsri,56561719,Oom,Sathon,13.71937,100.53026,Entire home/apt,1750,2,36,2022-10-26,0.49,4,325,1
2593,15480489,"Luxury, Designer Room, 5 steps to MRT",12767903,Kai,Huai Khwang,13.79793,100.57597,Entire home/apt,1814,2,48,2022-12-15,0.65,2,330,2
2594,15780308,Flawless Sathorn Residence / Room no. 6/31 Nice+,60871319,Ratchanee,Sathon,13.71885,100.52471,Private room,1000,30,32,2019-12-28,0.44,1,180,0
2597,16074335,Antique Palace Apartment by Hi89,104184812,Antique Palace,Vadhana,13.73597,100.58145,Private room,3400,7,2,2017-07-23,0.03,2,0,0
2610,16087075,Spacious Studio Executive Near BTS Phromphong,100622801,Oakwood Residence,Khlong Toei,13.72917,100.57009,Entire home/apt,4080,1,4,2021-09-23,0.07,5,359,0
2626,16116073,Parkview BKK/ Cozy studio room/ Free WI-FI,48760682,Rich,Ratchathewi,13.75839,100.54365,Hotel room,1507,1,15,2020-02-18,0.22,11,358,0
2627,16116147,Premium double bed capsule (up to 2 person),92567498,The BOB Hostel,Vadhana,13.72988,100.58552,Hotel room,764,1,9,2019-01-24,0.12,5,365,0
2633,15860480,"Spacious 1BR, CBD, FreeWiFi, Near Subway, Pool,Gym",32112961,Newey,Sathon,13.72208,100.55155,Entire home/apt,1732,180,10,2017-04-25,0.13,1,173,0
2636,15561940,Sukhumvit24 Suite 2Bed&2Bath WiFi30Mbps.closed BTS,65096613,Good Service,Khlong Toei,13.72331,100.56642,Entire home/apt,3260,14,125,2022-09-18,1.67,7,157,3
2658,16127261,New Condo 1BR/Sukhumvit 24 /BTS Phomphong,117992287,SABAI Guests,Khlong Toei,13.72183,100.56506,Entire home/apt,1250,28,147,2022-11-04,2.02,6,110,3
2661,16138220,Contemporary private capsule suite  up to 6 person,92567498,The BOB Hostel,Vadhana,13.74014,100.58925,Shared room,1500,1,38,2019-03-01,0.53,5,365,0
2663,16309273,Single room Paris in bangkok no elevator,84037925,Syed,Ratchathewi,13.75431,100.53842,Private room,500,1,1,2017-02-06,0.01,4,145,0
2669,16151463,Sathorn CBD 1 BR - 50 sq.m. BTS Chong Nonsri,56561719,Oom,Sathon,13.72157,100.52998,Entire home/apt,1750,2,33,2022-12-08,0.45,4,320,6
2680,16164712,"Easy Casual, Rama 9 street in city centre",2096176,Alisha,Huai Khwang,13.75516,100.56767,Entire home/apt,999,30,11,2022-11-26,0.15,1,15,3
2681,16324227,NEW SPACIOUS 1BR CONDO -BTS 5min - High Floor View,1411399,Carlos,Khlong Toei,13.71246,100.59197,Entire home/apt,1385,1,7,2020-04-19,0.12,1,211,0
2687,16329163,Brand New Quiet Private Convenient Downtown Condo,101579755,Helene,Huai Khwang,13.76336,100.58428,Entire home/apt,850,7,25,2022-08-23,0.34,2,215,1
2693,16169517,The embassy room,420188,Baker,Khlong Toei,13.72214,100.5805,Entire home/apt,3300,21,78,2022-02-23,1.18,9,65,1
2695,16174212,Cozy clean condo@Sukhumvit Road Close to Skytrain,13858975,Demo,Vadhana,13.71129,100.60257,Entire home/apt,1009,2,50,2020-11-29,0.69,7,165,0
2700,16626852,Modern 1 BR APT+extra balcony-Sathon-Lumpini MRT,15214203,Bee,Sathon,13.71957,100.5486,Entire home/apt,2650,1,96,2022-12-25,1.33,29,309,1
2703,16210951,近拉玛九地铁站小两居公寓Condo near MRT Phra ram9 of Bangkok,105908284,Lily,Huai Khwang,13.75916,100.56991,Entire home/apt,1500,5,27,2020-07-09,0.37,3,0,0
2704,16211051,Where•Stories•Begin,24987548,BED STATION Hostel,Ratchathewi,13.75309,100.53026,Shared room,406,1,5,2019-09-22,0.07,3,358,0
2706,16642938,"2BR Condo 18th Floor,Thonglor BTS SukhumvitBangkok",70879074,Mon,Khlong Toei,13.72459,100.57608,Entire home/apt,2500,180,0,,0.0,2,358,0
2707,16348864,100sqm 2BR for 1-6ppl near Siam. 5mins to MRT,7327298,Notee,Sathon,13.72239,100.55192,Entire home/apt,4166,21,39,2022-06-10,0.53,3,56,4
2712,16223335,Warm & cozy Capsule beds for 4 ppl /w rooftop,92567498,The BOB Hostel,Vadhana,13.73099,100.5854,Shared room,1200,1,45,2018-12-27,0.62,5,364,0
2714,16235570,"Minutes to Asok Sky Train, MRT. WIFI, Gym & Pool!",51103500,Choon Fei,Khlong Toei,13.73322,100.5624,Entire home/apt,3463,2,35,2020-01-02,0.48,1,350,0
2715,16244017,2BR2BathFree car park TukTuk On nut BTS&24Hshop,104310012,Yumi,Vadhana,13.72257,100.6001,Entire home/apt,1687,28,4,2022-12-17,0.63,1,329,4
2722,16657407,Most convenience -very close to BTS,109067398,มาลี,Vadhana,13.70618,100.60186,Entire home/apt,1800,30,80,2018-07-01,1.11,2,241,0
2724,16378514,Luxury Suite-King Studio2,40491746,Monalisa,Vadhana,13.74225,100.55931,Private room,1685,14,7,2020-01-03,0.1,5,354,0
2726,16658912,"2-Bedroom, BTS Phrom Phong, Comfy & Quiet Condo",25256908,Yann,Vadhana,13.73527,100.60076,Entire home/apt,2886,3,4,2022-10-12,0.69,2,163,4
2727,16663699,"1BR: BTS Phromphong, Emporium, Emquartier",1780407,Feb,Khlong Toei,13.72942,100.56787,Entire home/apt,1403,28,7,2020-03-17,0.1,6,302,0
2733,16384502,"The Link, Near Skytrain (BTS Onnut)",107327550,Matthew,Khlong Toei,13.70669,100.59854,Private room,950,30,9,2022-12-12,0.12,1,343,3
2736,16388762,Family Room Condo3 NR Shopping@Platinum + FreeWifi,92406083,David,Ratchathewi,13.75497,100.53922,Private room,1571,1,87,2022-11-20,1.25,6,359,7
2745,16261708,2 beds 2 baths Entire luxury place close to BTS.,3330200,Pavitra,Vadhana,13.73376,100.57301,Entire home/apt,3286,360,4,2017-04-22,0.05,2,365,0
2747,16396171,ROOFTOP POOL GYM SUKHUMVIT BTS RIVER VIEW BKK,29261992,Namm,Khlong Toei,13.71034,100.5939,Entire home/apt,1883,1,33,2019-12-08,0.45,1,83,0
2750,16684522,曼谷新唐人街地铁汇狂站出口5分钟  火车夜市 代购按摩街 大型B-C超市 建兴酒家 华人必住民宿12,105689479,Taosiam,Huai Khwang,13.77895,100.57565,Entire home/apt,750,1,221,2020-02-22,3.08,34,102,0
2751,16398326,RHYTHM Sathon21 Condo,107427768,Bean,Sathon,13.71732,100.51657,Private room,1200,30,1,2017-11-03,0.02,2,365,0
2752,16398538,"New Room City view, Rooftop Pools and Fitness",107427768,Bean,Sathon,13.71751,100.516,Private room,1800,30,0,,0.0,2,365,0
2753,16265170,Luxury 1BR @The LINE Phra Kanong Sukhumvit 71,106363920,VerymuchThai,Khlong Toei,13.714,100.59137,Entire home/apt,2800,7,32,2018-11-03,0.44,1,245,0
2754,16684888,曼谷新唐人街汇狂地铁站出口5分钟 超值华人民宿 火车夜市 建兴酒家 代购按摩一条街 自由行首选,105689479,Taosiam,Huai Khwang,13.77896,100.57695,Private room,750,1,89,2018-10-13,1.24,34,102,0
2755,16685901,8曼谷新唐人街汇狂地铁站出口5分钟 火车夜市 大型BC超市 建兴酒家 代购按摩一条街 华人自由行首选,105689479,Taosiam,Huai Khwang,13.78117,100.57915,Private room,900,1,97,2022-12-05,1.34,34,125,1
2764,16717133,Quiet yet central 1 bedroom apt on Sukumvit Soi 2,33632307,Pooja,Khlong Toei,13.74067,100.5529,Entire home/apt,1558,31,15,2022-11-04,0.21,1,339,1
2777,16444777,1-bedroom at Belle Rama 9,107854067,Tanawat,Huai Khwang,13.76119,100.56809,Entire home/apt,1390,30,21,2022-06-06,0.3,1,324,2
2780,16449811,Private unit in a quiet condominium,14176688,Alessandro,Vadhana,13.72448,100.58141,Entire home/apt,1150,5,26,2020-04-05,0.36,1,113,0
2781,16292509,Bourbon Street 05,80166067,Bourbon St. Boutique Hotel,Vadhana,13.72201,100.58299,Private room,1800,1,0,,0.0,1,178,0
2785,16457443,New 1 Bedroom 1 min walk to BTS Onnut,107329198,Aor,Vadhana,13.70601,100.60243,Entire home/apt,964,30,1,2017-01-25,0.01,2,43,0
2791,16302812,X9Hostel,106091548,Chalat,Huai Khwang,13.75376,100.5669,Private room,2800,1,1,2019-06-18,0.02,2,365,0
2794,16757269,Sukhumvit Living Town 299/59,111206357,Ranya,Vadhana,13.747,100.56137,Private room,1600,30,0,,0.0,1,365,0
2804,16485457,Spacious & Cozy Condo Near BTS/ARL & City Center,102009244,Ann,Vadhana,13.73583,100.6006,Entire home/apt,1429,2,55,2022-11-07,0.76,1,157,5
2809,16777501,New Luxury Condo Close to BTS Thonlor 1 BR,38518306,Ben,Khlong Toei,13.72326,100.57601,Entire home/apt,1250,28,88,2022-12-14,1.23,2,290,6
2811,16784337,Yada condominium,47256527,Pratch,Vadhana,13.7386,100.5741,Private room,2000,1,0,,0.0,1,90,0
2815,16491547,"Room bathtub,150m prompongBTS,opt arize hotel,TM30",97643884,Mama,Khlong Toei,13.72844,100.56992,Private room,2286,28,22,2022-09-18,0.31,2,75,1
2816,16784882,Excellent condition Room & near BTS,110905874,Jiraporn,Vadhana,13.73627,100.58428,Private room,2700,1,0,,0.0,1,89,0
2818,16498216,Downtown Siam 100m.BTS.Free pick up,7647775,Hataipat,Ratchathewi,13.74972,100.5298,Entire home/apt,1336,5,10,2019-12-26,0.14,5,1,0
2823,16785048,Nice room and city view,110913820,Arunya,Vadhana,13.72377,100.583,Private room,2700,1,0,,0.0,1,90,0
2827,16785329,Luxury Condominium & Near BTS Phra Khanong,110925032,Hathaiphon,Vadhana,13.73764,100.5621,Private room,2700,1,0,,0.0,1,90,0
2831,17021671,"Luxury,City View,Wifi,Pool,Gym,BTS,Pier",106777468,Sure,Sathon,13.71644,100.51551,Entire home/apt,1888,30,9,2022-12-11,0.13,1,326,1
2834,17031848,"Brand new prestiege room, free wifi,",114271545,Ruk,Vadhana,13.73768,100.57079,Private room,1500,2,3,2019-05-27,0.06,1,365,0
2836,16785483,2 Bedroom / Fully furnished/ BTS,110747879,Sujittra,Khlong Toei,13.71605,100.58747,Private room,2700,1,0,,0.0,1,89,0
2844,16785518,"time2relax
hostel&massage",111512711,Time 2 Relax,Vadhana,13.73401,100.58337,Shared room,590,1,0,,0.0,1,365,0
2845,16529618,曼谷地铁汇狂站出口5分钟 曼谷最大火车汇狂夜市 代购按摩街 暹罗剧场 建兴酒家 华人必住民宿5,105689479,Taosiam,Huai Khwang,13.77975,100.57872,Private room,680,1,253,2020-02-20,3.47,34,102,0
2847,16785779,"C Style Condo, Big Corner Room, Huaykwang Subway",111515833,Ampa,Huai Khwang,13.78438,100.58424,Private room,1229,1,0,,0.0,1,177,0
2854,16534113,Condo Asoke Sukhumwit 27 - 50% Off Long Stay,31696828,Kusuma,Vadhana,13.73651,100.56377,Entire home/apt,1675,25,43,2022-07-30,0.6,1,143,3
2860,16802331,Bangkok near Subway - Clean&New - City Center :),32650596,Pavida,Huai Khwang,13.75366,100.56525,Entire home/apt,750,30,46,2022-12-18,0.64,1,299,6
